Data_venda;Canal;ProductKey;Cod_Produto;Desc_Produto;Classe_Produto;Custo_Unit;Preco_Unit;Qtd_Venda;Qtd_Devolução;Valor_Devolução;Qtd_Desconto;Valor_Desconto;Custo_Total;Vendas_Total
31/01/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;2;R$ 13,40;R$ 554,58;R$ 1.192,60
31/01/16;Revendedor;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;3;R$ 20,10;R$ 554,58;R$ 1.185,90
31/01/16;Catálogo;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;1;R$ 6,70;R$ 554,58;R$ 1.199,30
31/01/16;Online;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;16;0;R$ 0,00;8;R$ 214,40;R$ 985,92;R$ 1.929,60
31/01/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;13;0;R$ 0,00;3;R$ 114,75;R$ 1.098,37;R$ 3.200,25
31/01/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;1;R$ 12,75;R$ 760,41;R$ 2.282,25
31/01/16;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;3;R$ 14,39;R$ 440,28;R$ 849,16
01/02/16;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;1;R$ 0,65;R$ 119,16;R$ 233,17
01/02/16;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;18;1;R$ 12,99;1;R$ 0,65;R$ 119,16;R$ 233,17
01/02/16;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;2;R$ 1,30;R$ 119,16;R$ 232,52
01/02/16;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;18;0;R$ 0,00;3;R$ 8,71;R$ 133,20;R$ 252,65
01/02/16;Revendedor;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;18;0;R$ 0,00;4;R$ 2,90;R$ 133,20;R$ 258,46
01/02/16;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;2;R$ 2,16;R$ 198,00;R$ 386,10
01/02/16;Online;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;18;1;R$ 21,57;1;R$ 1,08;R$ 198,00;R$ 387,18
01/02/16;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;2;R$ 2,16;R$ 198,00;R$ 386,10
01/02/16;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;18;1;R$ 21,57;0;R$ 0,00;R$ 198,00;R$ 388,26
01/02/16;Online;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;1;R$ 5,44;R$ 857,28;R$ 1.858,88
01/02/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;3;R$ 11,65;R$ 642,96;R$ 1.386,59
01/02/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;0;R$ 0,00;R$ 642,96;R$ 1.398,24
01/02/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;3;R$ 11,65;R$ 642,96;R$ 1.386,59
01/02/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;3;R$ 11,65;R$ 642,96;R$ 1.386,59
01/02/16;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;0;R$ 0,00;R$ 455,04;R$ 989,55
01/02/16;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;2;R$ 11,00;R$ 455,04;R$ 978,56
01/02/16;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;0;R$ 0,00;R$ 455,04;R$ 989,55
01/02/16;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;0;R$ 0,00;R$ 455,04;R$ 989,55
01/02/16;Online;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;24;1;R$ 134,00;5;R$ 46,90;R$ 1.417,26;R$ 3.169,10
01/02/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;0;R$ 0,00;R$ 554,58;R$ 1.206,00
01/02/16;Loja;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;4;R$ 26,80;R$ 554,58;R$ 1.179,20
01/02/16;Loja;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;0;R$ 0,00;R$ 554,58;R$ 1.206,00
01/02/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;1;R$ 12,75;R$ 760,41;R$ 2.282,25
01/02/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;12;0;R$ 0,00;3;R$ 53,55;R$ 1.013,88;R$ 3.006,45
01/02/16;Online;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;24;0;R$ 0,00;7;R$ 124,95;R$ 2.027,76;R$ 5.995,05
01/02/16;Loja;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;0;R$ 0,00;R$ 760,41;R$ 2.295,00
01/02/16;Revendedor;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;9;1;R$ 255,00;4;R$ 51,00;R$ 675,92;R$ 2.244,00
01/02/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;0;R$ 0,00;R$ 760,41;R$ 2.295,00
02/02/16;Online;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;0;R$ 0,00;R$ 119,16;R$ 233,82
02/02/16;Revendedor;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;36;0;R$ 0,00;2;R$ 8,63;R$ 396,00;R$ 767,89
02/02/16;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;1;R$ 4,31;R$ 198,00;R$ 383,95
02/02/16;Online;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;36;0;R$ 0,00;6;R$ 6,47;R$ 396,00;R$ 770,05
02/02/16;Catálogo;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;1;R$ 3,00;R$ 550,44;R$ 1.076,82
02/02/16;Online;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;24;0;R$ 0,00;3;R$ 12,60;R$ 733,92;R$ 1.427,16
02/02/16;Revendedor;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;1;R$ 15,54;R$ 642,96;R$ 1.382,70
02/02/16;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;18;1;R$ 77,68;0;R$ 0,00;R$ 642,96;R$ 1.398,24
02/02/16;Revendedor;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;54;0;R$ 0,00;5;R$ 19,42;R$ 1.928,88;R$ 4.175,30
02/02/16;Online;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;36;0;R$ 0,00;5;R$ 77,68;R$ 1.285,92;R$ 2.718,80
02/02/16;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;2;R$ 10,88;R$ 857,28;R$ 1.853,44
02/02/16;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;36;0;R$ 0,00;4;R$ 15,54;R$ 1.285,92;R$ 2.780,94
02/02/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;2;R$ 10,88;R$ 857,28;R$ 1.853,44
02/02/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;2;R$ 10,88;R$ 857,28;R$ 1.853,44
02/02/16;Online;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;72;1;R$ 77,68;10;R$ 54,38;R$ 2.571,84;R$ 5.538,58
02/02/16;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;2;R$ 15,39;R$ 606,72;R$ 1.304,01
02/02/16;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;1;R$ 5,50;R$ 455,04;R$ 984,05
02/02/16;Catálogo;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;2;R$ 11,00;R$ 455,04;R$ 978,56
02/02/16;Online;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;12;1;R$ 109,95;3;R$ 23,09;R$ 556,16;R$ 1.296,31
02/02/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;4;R$ 21,99;R$ 455,04;R$ 967,56
02/02/16;Loja;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;9;1;R$ 134,00;1;R$ 26,80;R$ 492,96;R$ 1.179,20
02/02/16;Revendedor;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;1;R$ 26,80;R$ 554,58;R$ 1.179,20
02/02/16;Online;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;2;R$ 25,50;R$ 760,41;R$ 2.269,50
02/02/16;Loja;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;1;R$ 51,00;R$ 760,41;R$ 2.244,00
02/02/16;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;4;R$ 19,19;R$ 440,28;R$ 844,36
02/02/16;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;1;R$ 95,95;4;R$ 76,76;R$ 391,36;R$ 786,79
03/02/16;Catálogo;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;4;R$ 2,60;R$ 119,16;R$ 231,22
03/02/16;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;18;0;R$ 0,00;2;R$ 5,81;R$ 133,20;R$ 255,55
03/02/16;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;18;0;R$ 0,00;4;R$ 2,90;R$ 133,20;R$ 258,46
03/02/16;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;3;R$ 3,24;R$ 198,00;R$ 385,02
03/02/16;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;3;R$ 3,24;R$ 198,00;R$ 385,02
03/02/16;Revendedor;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;18;1;R$ 21,57;1;R$ 4,31;R$ 198,00;R$ 383,95
03/02/16;Online;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;36;0;R$ 0,00;4;R$ 47,99;R$ 1.100,88;R$ 2.111,65
03/02/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;4;R$ 12,00;R$ 550,44;R$ 1.067,82
03/02/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;0;R$ 0,00;R$ 550,44;R$ 1.079,82
03/02/16;Online;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;24;0;R$ 0,00;4;R$ 16,80;R$ 733,92;R$ 1.422,96
03/02/16;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;0;R$ 0,00;R$ 550,44;R$ 1.079,82
03/02/16;Online;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;18;1;R$ 59,99;4;R$ 12,00;R$ 550,44;R$ 1.067,82
03/02/16;Revendedor;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;1;R$ 12,00;R$ 550,44;R$ 1.067,82
03/02/16;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;18;1;R$ 77,68;1;R$ 3,88;R$ 642,96;R$ 1.394,36
03/02/16;Revendedor;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;2;R$ 31,07;R$ 642,96;R$ 1.367,17
03/02/16;Online;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;18;1;R$ 77,68;2;R$ 31,07;R$ 642,96;R$ 1.367,17
03/02/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;3;R$ 11,65;R$ 642,96;R$ 1.386,59
03/02/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;1;R$ 3,88;R$ 642,96;R$ 1.394,36
03/02/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;4;R$ 15,54;R$ 642,96;R$ 1.382,70
03/02/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;0;R$ 0,00;R$ 642,96;R$ 1.398,24
03/02/16;Catálogo;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;18;1;R$ 77,68;0;R$ 0,00;R$ 642,96;R$ 1.398,24
03/02/16;Revendedor;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;4;R$ 30,79;R$ 606,72;R$ 1.288,61
03/02/16;Online;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;18;0;R$ 0,00;5;R$ 109,95;R$ 910,08;R$ 1.869,15
03/02/16;Loja;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;1;R$ 26,80;R$ 554,58;R$ 1.179,20
03/02/16;Catálogo;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;1;R$ 6,70;R$ 554,58;R$ 1.199,30
03/02/16;Online;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;12;1;R$ 134,00;4;R$ 37,52;R$ 677,82;R$ 1.570,48
03/02/16;Loja;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;9;1;R$ 134,00;3;R$ 20,10;R$ 492,96;R$ 1.185,90
03/02/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;0;R$ 0,00;R$ 760,41;R$ 2.295,00
03/02/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;0;R$ 0,00;R$ 760,41;R$ 2.295,00
03/02/16;Catálogo;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;2;R$ 25,50;R$ 760,41;R$ 2.269,50
03/02/16;Loja;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;9;1;R$ 255,00;0;R$ 0,00;R$ 675,92;R$ 2.295,00
03/02/16;Loja;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;9;1;R$ 255,00;1;R$ 51,00;R$ 675,92;R$ 2.244,00
03/02/16;Loja;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;2;R$ 102,00;R$ 760,41;R$ 2.193,00
03/02/16;Loja;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;0;R$ 0,00;R$ 760,41;R$ 2.295,00
03/02/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;3;R$ 38,25;R$ 760,41;R$ 2.256,75
03/02/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;3;R$ 38,25;R$ 760,41;R$ 2.256,75
03/02/16;Online;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;24;0;R$ 0,00;7;R$ 47,02;R$ 1.174,08;R$ 2.255,78
04/02/16;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;4;R$ 2,60;R$ 119,16;R$ 231,22
04/02/16;Revendedor;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;1;R$ 0,65;R$ 119,16;R$ 233,17
04/02/16;Online;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;2;R$ 5,20;R$ 119,16;R$ 228,62
04/02/16;Revendedor;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;0;R$ 0,00;R$ 119,16;R$ 233,82
04/02/16;Catálogo;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;18;0;R$ 0,00;4;R$ 2,90;R$ 133,20;R$ 258,46
04/02/16;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;24;0;R$ 0,00;0;R$ 0,00;R$ 177,60;R$ 348,48
04/02/16;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;2;R$ 2,16;R$ 198,00;R$ 386,10
04/02/16;Online;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;0;R$ 0,00;R$ 198,00;R$ 388,26
04/02/16;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;18;1;R$ 21,57;0;R$ 0,00;R$ 198,00;R$ 388,26
04/02/16;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;3;R$ 35,99;R$ 550,44;R$ 1.043,83
04/02/16;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;2;R$ 31,07;R$ 642,96;R$ 1.367,17
04/02/16;Revendedor;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;48;0;R$ 0,00;1;R$ 5,44;R$ 1.714,56;R$ 3.723,20
04/02/16;Revendedor;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;24;1;R$ 77,68;3;R$ 16,31;R$ 857,28;R$ 1.848,01
04/02/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;18;0;R$ 0,00;1;R$ 15,54;R$ 642,96;R$ 1.382,70
04/02/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;0;R$ 0,00;R$ 455,04;R$ 989,55
04/02/16;Loja;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;0;R$ 0,00;R$ 554,58;R$ 1.206,00
04/02/16;Catálogo;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;36;0;R$ 0,00;8;R$ 53,60;R$ 2.218,32;R$ 4.770,40
04/02/16;Loja;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;4;R$ 51,00;R$ 760,41;R$ 2.244,00
04/02/16;Online;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;12;0;R$ 0,00;1;R$ 17,85;R$ 1.013,88;R$ 3.042,15
04/02/16;Revendedor;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;2;R$ 38,38;R$ 440,28;R$ 825,17
05/02/16;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;18;1;R$ 12,99;0;R$ 0,00;R$ 119,16;R$ 233,82
05/02/16;Catálogo;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;2;R$ 1,30;R$ 119,16;R$ 232,52
05/02/16;Revendedor;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;2;R$ 3,02;R$ 264,00;R$ 514,66
05/02/16;Revendedor;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;1;R$ 4,31;R$ 198,00;R$ 383,95
05/02/16;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;4;R$ 4,31;R$ 198,00;R$ 383,95
05/02/16;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;1;R$ 1,51;R$ 264,00;R$ 516,17
05/02/16;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;3;R$ 4,53;R$ 264,00;R$ 513,15
05/02/16;Revendedor;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;36;1;R$ 59,99;0;R$ 0,00;R$ 1.100,88;R$ 2.159,64
05/02/16;Online;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;4;R$ 47,99;R$ 550,44;R$ 1.031,83
05/02/16;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;18;0;R$ 0,00;2;R$ 6,00;R$ 550,44;R$ 1.073,82
05/02/16;Online;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;2;R$ 10,88;R$ 857,28;R$ 1.853,44
05/02/16;Revendedor;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;54;0;R$ 0,00;3;R$ 11,65;R$ 1.928,88;R$ 4.183,07
05/02/16;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;2;R$ 43,98;R$ 455,04;R$ 945,57
05/02/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;1;R$ 21,99;R$ 455,04;R$ 967,56
05/02/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;1;R$ 109,95;3;R$ 65,97;R$ 404,48;R$ 923,58
05/02/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;0;R$ 0,00;1;R$ 21,99;R$ 455,04;R$ 967,56
05/02/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;9;1;R$ 109,95;0;R$ 0,00;R$ 404,48;R$ 989,55
05/02/16;Catálogo;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;18;0;R$ 0,00;3;R$ 20,10;R$ 1.109,16;R$ 2.391,90
05/02/16;Online;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;9;0;R$ 0,00;3;R$ 80,40;R$ 554,58;R$ 1.125,60
05/02/16;Online;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;27;0;R$ 0,00;6;R$ 306,00;R$ 2.281,23;R$ 6.579,00
05/02/16;Catálogo;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;4;R$ 51,00;R$ 760,41;R$ 2.244,00
05/02/16;Online;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;18;0;R$ 0,00;3;R$ 153,00;R$ 1.520,82;R$ 4.437,00
05/02/16;Loja;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;2;R$ 25,50;R$ 760,41;R$ 2.269,50
05/02/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;2;R$ 102,00;R$ 760,41;R$ 2.193,00
05/02/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;12;1;R$ 255,00;3;R$ 53,55;R$ 929,39;R$ 3.006,45
05/02/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;9;0;R$ 0,00;0;R$ 0,00;R$ 760,41;R$ 2.295,00
